-------------------------------------------------------------------------------------------
Job ID 	 | Submit time 			 | Start time 			 | End time 			 | Runtime 	 | Job name
-------------------------------------------------------------------------------------------
14260:	 2018-05-03 08:00:56 	 2018-05-03 08:00:56 	 2018-05-03 08:01:03 	 0:00:07 	  shared-vir-mem
14261:	 2018-05-03 08:00:56 	 2018-05-03 08:00:56 	 2018-05-03 08:01:01 	 0:00:05 	  shared-vir-mem
14262:	 2018-05-03 08:00:57 	 2018-05-03 08:00:57 	 2018-05-03 08:01:04 	 0:00:07 	  parallelism-sweep-cpu8
14263:	 2018-05-03 08:01:28 	 2018-05-03 08:01:28 	 2018-05-03 08:07:43 	 0:06:15 	  fft
14264:	 2018-05-03 08:01:38 	 2018-05-03 08:01:38 	 2018-05-03 08:01:45 	 0:00:07 	  nbody-100000
14265:	 2018-05-03 08:01:41 	 2018-05-03 08:01:41 	 2018-05-03 08:03:32 	 0:01:51 	  benchmark-offload
14266:	 2018-05-03 08:01:53 	 2018-05-03 08:01:53 	 2018-05-03 08:22:29 	 0:20:36 	  mkl-25000
14267:	 2018-05-03 08:01:55 	 2018-05-03 08:01:55 	 2018-05-03 08:02:32 	 0:00:37 	  lu-decomp-100000-mem20
14268:	 2018-05-03 08:02:15 	 2018-05-03 08:02:15 	 2018-05-03 08:02:40 	 0:00:25 	  lu-decomp-100000-mem5
14269:	 2018-05-03 08:02:39 	 2018-05-03 08:02:39 	 2018-05-03 08:03:17 	 0:00:38 	  lu-decomp-100000-mem10
14270:	 2018-05-03 08:02:50 	 2018-05-03 08:02:50 	 2018-05-03 08:02:55 	 0:00:05 	  shared-vir-mem
14271:	 2018-05-03 08:03:00 	 2018-05-03 08:03:00 	 2018-05-03 08:09:55 	 0:06:55 	  md
14272:	 2018-05-03 08:03:01 	 2018-05-03 08:03:01 	 2018-05-03 08:03:29 	 0:00:28 	  vec-data-cpu4
14273:	 2018-05-03 08:08:01 	 2018-05-03 08:08:01 	 2018-05-03 08:08:08 	 0:00:07 	  shared-vir-mem
14274:	 2018-05-03 08:08:08 	 2018-05-03 08:08:08 	 2018-05-03 08:08:48 	 0:00:40 	  lu-decomp-100000-mem10
14275:	 2018-05-03 08:08:25 	 2018-05-03 08:08:25 	 2018-05-03 08:15:22 	 0:06:57 	  md
14276:	 2018-05-03 08:08:25 	 2018-05-03 08:08:25 	 2018-05-03 08:15:22 	 0:06:57 	  md
14277:	 2018-05-03 08:08:28 	 2018-05-03 08:08:28 	 2018-05-03 08:08:56 	 0:00:28 	  lu-decomp-100000-mem10
14278:	 2018-05-03 08:08:28 	 2018-05-03 08:08:28 	 2018-05-03 08:08:43 	 0:00:15 	  lu-decomp-100000-mem5
14279:	 2018-05-03 08:08:32 	 2018-05-03 08:08:32 	 2018-05-03 08:09:02 	 0:00:30 	  lu-decomp-100000-mem10
14280:	 2018-05-03 08:08:39 	 2018-05-03 08:08:39 	 2018-05-03 08:21:49 	 0:13:10 	  mkl-20000
14281:	 2018-05-03 08:08:42 	 2018-05-03 08:08:42 	 2018-05-03 08:08:49 	 0:00:07 	  parallelism-sweep-cpu8
14282:	 2018-05-03 08:08:43 	 2018-05-03 08:08:43 	 2018-05-03 08:29:02 	 0:20:19 	  mkl-25000
