-------------------------------------------------------------------------------------------
Job ID 	 | Submit time 			 | Start time 			 | End time 			 | Runtime 	 | Job name
-------------------------------------------------------------------------------------------
20901:	 2018-05-08 14:13:48 	 2018-05-08 14:13:48 	 2018-05-08 14:13:55 	 0:00:07 	  shared-vir-mem
20902:	 2018-05-08 14:13:48 	 2018-05-08 14:13:48 	 2018-05-08 14:13:53 	 0:00:05 	  shared-vir-mem
20903:	 2018-05-08 14:13:49 	 2018-05-08 14:13:49 	 2018-05-08 14:13:56 	 0:00:07 	  parallelism-sweep-cpu8
20904:	 2018-05-08 14:14:20 	 2018-05-08 14:14:20 	 2018-05-08 14:20:53 	 0:06:33 	  fft
20905:	 2018-05-08 14:14:30 	 2018-05-08 14:14:30 	 2018-05-08 14:14:38 	 0:00:08 	  nbody-100000
20906:	 2018-05-08 14:14:33 	 2018-05-08 14:14:33 	 2018-05-08 14:16:22 	 0:01:49 	  benchmark-offload
20907:	 2018-05-08 14:14:45 	 2018-05-08 14:14:45 	 2018-05-08 14:34:51 	 0:20:06 	  mkl-25000
20908:	 2018-05-08 14:14:47 	 2018-05-08 14:14:47 	 2018-05-08 14:15:24 	 0:00:37 	  lu-decomp-100000-mem20
20909:	 2018-05-08 14:15:07 	 2018-05-08 14:15:07 	 2018-05-08 14:15:33 	 0:00:26 	  lu-decomp-100000-mem5
20910:	 2018-05-08 14:15:31 	 2018-05-08 14:15:31 	 2018-05-08 14:16:05 	 0:00:34 	  lu-decomp-100000-mem10
20911:	 2018-05-08 14:15:42 	 2018-05-08 14:15:42 	 2018-05-08 14:15:47 	 0:00:05 	  shared-vir-mem
20912:	 2018-05-08 14:15:52 	 2018-05-08 14:15:52 	 2018-05-08 14:23:59 	 0:08:07 	  md
20913:	 2018-05-08 14:15:53 	 2018-05-08 14:15:53 	 2018-05-08 14:16:35 	 0:00:42 	  vec-data-cpu4
20914:	 2018-05-08 14:20:53 	 2018-05-08 14:20:53 	 2018-05-08 14:21:00 	 0:00:07 	  shared-vir-mem
20915:	 2018-05-08 14:21:00 	 2018-05-08 14:21:01 	 2018-05-08 14:21:39 	 0:00:38 	  lu-decomp-100000-mem10
